TimeStamp,ecg,ppg,
11:54:09,-396,-14328,-2300
11:54:09,-368,-14308,-2282
11:54:09,-368,-14308,-2282
11:54:09,-368,-14308,-2282
11:54:09,-368,-14308,-2282
11:54:09,-328,-14299,-2255
11:54:09,-328,-14299,-2255
11:54:09,-328,-14299,-2255
11:54:09,-328,-14299,-2255
11:54:09,-318,-14281,-2202
11:54:09,-318,-14281,-2202
11:54:09,-318,-14281,-2202
11:54:09,-318,-14281,-2202
11:54:09,-326,-14267,-2159
11:54:09,-326,-14267,-2159
11:54:09,-326,-14267,-2159
11:54:09,-326,-14267,-2159
11:54:09,-317,-14238,-2092
11:54:09,-317,-14238,-2092
11:54:09,-317,-14238,-2092
11:54:09,-317,-14238,-2092
11:54:09,-308,-14218,-2037
11:54:09,-308,-14218,-2037
11:54:09,-308,-14218,-2037
11:54:09,-308,-14218,-2037
11:54:09,-306,-14195,-1988
11:54:09,-306,-14195,-1988
11:54:09,-306,-14195,-1988
11:54:09,-306,-14195,-1988
11:54:09,-296,-14179,-1943
11:54:09,-296,-14179,-1943
11:54:09,-296,-14179,-1943
11:54:09,-296,-14179,-1943
11:54:09,-258,-14158,-1896
11:54:09,-258,-14158,-1896
11:54:09,-258,-14158,-1896
11:54:09,-258,-14158,-1896
11:54:09,-250,-14188,-1964
11:54:09,-250,-14188,-1964
11:54:09,-250,-14188,-1964
11:54:09,-250,-14188,-1964
11:54:09,-254,-14270,-2165
11:54:09,-254,-14270,-2165
11:54:09,-254,-14270,-2165
11:54:09,-254,-14270,-2165
11:54:09,-315,-14400,-2468
11:54:09,-315,-14400,-2468
11:54:09,-315,-14400,-2468
11:54:09,-315,-14400,-2468
11:54:09,-310,-14518,-2812
11:54:09,-310,-14518,-2812
11:54:09,-310,-14518,-2812
11:54:09,-310,-14518,-2812
11:54:09,-348,-14610,-3071
11:54:09,-348,-14610,-3071
11:54:09,-348,-14610,-3071
11:54:09,-348,-14610,-3071
11:54:09,-376,-14674,-3236
11:54:09,-376,-14674,-3236
11:54:09,-376,-14674,-3236
11:54:09,-376,-14674,-3236
11:54:09,-381,-14698,-3304
11:54:09,-381,-14698,-3304
11:54:09,-381,-14698,-3304
11:54:09,-381,-14698,-3304
11:54:09,-378,-14706,-3325
11:54:09,-378,-14706,-3325
11:54:09,-378,-14706,-3325
11:54:09,-378,-14706,-3325
11:54:09,-397,-14693,-3306
11:54:09,-397,-14693,-3306
11:54:09,-397,-14693,-3306
11:54:09,-397,-14693,-3306
11:54:09,-386,-14679,-3261
11:54:09,-386,-14679,-3261
11:54:09,-386,-14679,-3261
11:54:09,-386,-14679,-3261
11:54:09,-369,-14645,-3174
11:54:09,-369,-14645,-3174
11:54:09,-369,-14645,-3174
11:54:09,-369,-14645,-3174
11:54:09,-378,-14605,-3084
11:54:09,-378,-14605,-3084
11:54:09,-378,-14605,-3084
11:54:09,-378,-14605,-3084
11:54:09,-380,-14565,-2967
11:54:09,-380,-14565,-2967
11:54:09,-380,-14565,-2967
11:54:09,-380,-14565,-2967
11:54:09,-394,-14549,-2904
11:54:09,-394,-14549,-2904
11:54:09,-394,-14549,-2904
11:54:09,-394,-14549,-2904
11:54:09,-385,-14546,-2902
11:54:09,-385,-14546,-2902
11:54:09,-385,-14546,-2902
11:54:09,-385,-14546,-2902
11:54:09,-397,-14555,-2917
11:54:09,-397,-14555,-2917
11:54:09,-397,-14555,-2917
11:54:09,-397,-14555,-2917
11:54:09,-417,-14564,-2944
11:54:09,-417,-14564,-2944
11:54:09,-417,-14564,-2944
11:54:09,-417,-14564,-2944
11:54:09,-410,-14571,-2988
11:54:09,-410,-14571,-2988
11:54:09,-410,-14571,-2988
11:54:09,-410,-14571,-2988
11:54:09,-382,-14595,-3031
11:54:09,-382,-14595,-3031
11:54:09,-382,-14595,-3031
11:54:09,-382,-14595,-3031
11:54:09,-393,-14589,-3042
11:54:09,-393,-14589,-3042
11:54:09,-393,-14589,-3042
11:54:09,-393,-14589,-3042
11:54:09,-386,-14582,-3032
11:54:09,-386,-14582,-3032
11:54:09,-386,-14582,-3032
11:54:09,-386,-14582,-3032
11:54:09,-359,-14555,-2953
11:54:09,-359,-14555,-2953
11:54:09,-359,-14555,-2953
11:54:09,-359,-14555,-2953
11:54:09,-380,-14529,-2876
11:54:09,-380,-14529,-2876
11:54:09,-380,-14529,-2876
11:54:09,-380,-14529,-2876
11:54:09,-403,-14507,-2813
11:54:09,-403,-14507,-2813
11:54:09,-403,-14507,-2813
11:54:09,-403,-14507,-2813
11:54:09,-408,-14483,-2759
11:54:09,-408,-14483,-2759
11:54:09,-408,-14483,-2759
11:54:09,-408,-14483,-2759
11:54:09,-403,-14448,-2671
11:54:09,-403,-14448,-2671
11:54:09,-403,-14448,-2671
11:54:09,-403,-14448,-2671
11:54:09,-338,-14418,-2589
11:54:09,-338,-14418,-2589
11:54:09,-338,-14418,-2589
11:54:09,-338,-14418,-2589
11:54:09,-120,-14380,-2509
11:54:09,-120,-14380,-2509
11:54:09,-120,-14380,-2509
11:54:09,-120,-14380,-2509
11:54:09,-820,-14363,-2436
11:54:09,-820,-14363,-2436
11:54:09,-820,-14363,-2436
11:54:09,-820,-14363,-2436
11:54:09,-401,-14351,-2397
11:54:09,-401,-14351,-2397
11:54:09,-401,-14351,-2397
11:54:09,-401,-14351,-2397
11:54:09,-390,-14317,-2344
11:54:09,-390,-14317,-2344
11:54:09,-390,-14317,-2344
11:54:09,-390,-14317,-2344
11:54:09,-371,-14312,-2307
11:54:09,-371,-14312,-2307
11:54:09,-371,-14312,-2307
11:54:09,-371,-14312,-2307
11:54:09,-347,-14284,-2252
11:54:09,-347,-14284,-2252
11:54:09,-347,-14284,-2252
11:54:09,-347,-14284,-2252
11:54:09,-369,-14272,-2201
11:54:09,-369,-14272,-2201
11:54:09,-369,-14272,-2201
11:54:09,-369,-14272,-2201
11:54:09,-379,-14250,-2143
11:54:09,-379,-14250,-2143
11:54:09,-379,-14250,-2143
11:54:09,-379,-14250,-2143
11:54:09,-365,-14214,-2085
11:54:09,-365,-14214,-2085
11:54:09,-365,-14214,-2085
11:54:09,-365,-14214,-2085
11:54:09,-380,-14190,-2024
11:54:09,-380,-14190,-2024
11:54:09,-380,-14190,-2024
11:54:09,-380,-14190,-2024
11:54:09,-363,-14178,-1967
11:54:09,-363,-14178,-1967
11:54:09,-363,-14178,-1967
11:54:09,-363,-14178,-1967
11:54:09,-341,-14176,-1953
11:54:10,-341,-14176,-1953
11:54:10,-341,-14176,-1953
11:54:10,-341,-14176,-1953
11:54:10,-340,-14204,-2035
11:54:10,-340,-14204,-2035
11:54:10,-340,-14204,-2035
11:54:10,-340,-14204,-2035
11:54:10,-290,-14313,-2314
11:54:10,-290,-14313,-2314
11:54:10,-290,-14313,-2314
11:54:10,-290,-14313,-2314
11:54:10,-364,-14464,-2690
11:54:10,-364,-14464,-2690
11:54:10,-364,-14464,-2690
11:54:10,-364,-14464,-2690
11:54:10,-362,-14599,-3058
11:54:10,-362,-14599,-3058
11:54:10,-362,-14599,-3058
11:54:10,-362,-14599,-3058
11:54:10,-444,-14706,-3329
11:54:10,-444,-14706,-3329
11:54:10,-444,-14706,-3329
11:54:10,-444,-14706,-3329
11:54:10,-419,-14770,-3518
11:54:10,-419,-14770,-3518
11:54:10,-419,-14770,-3518
11:54:10,-419,-14770,-3518
11:54:10,-458,-14802,-3611
11:54:10,-458,-14802,-3611
11:54:10,-458,-14802,-3611
11:54:10,-458,-14802,-3611
11:54:10,-423,-14819,-3641
11:54:10,-423,-14819,-3641
11:54:10,-423,-14819,-3641
11:54:10,-423,-14819,-3641
11:54:10,-454,-14825,-3668
11:54:10,-454,-14825,-3668
11:54:10,-454,-14825,-3668
11:54:10,-454,-14825,-3668
11:54:10,-441,-14813,-3658
11:54:10,-441,-14813,-3658
11:54:10,-441,-14813,-3658
11:54:10,-441,-14813,-3658
11:54:10,-416,-14798,-3613
11:54:10,-416,-14798,-3613
11:54:10,-416,-14798,-3613
11:54:10,-416,-14798,-3613
11:54:10,-401,-14773,-3535
11:54:10,-401,-14773,-3535
11:54:10,-401,-14773,-3535
11:54:10,-401,-14773,-3535
11:54:10,-383,-14729,-3441
11:54:10,-383,-14729,-3441
11:54:10,-383,-14729,-3441
11:54:10,-383,-14729,-3441
11:54:10,-408,-14693,-3348
11:54:10,-408,-14693,-3348
11:54:10,-408,-14693,-3348
11:54:10,-408,-14693,-3348
11:54:10,-389,-14689,-3310
11:54:10,-389,-14689,-3310
11:54:10,-389,-14689,-3310
11:54:10,-389,-14689,-3310
11:54:10,-432,-14691,-3301
11:54:10,-432,-14691,-3301
11:54:10,-432,-14691,-3301
11:54:10,-432,-14691,-3301
11:54:10,-414,-14693,-3301
11:54:10,-414,-14693,-3301
11:54:10,-414,-14693,-3301
11:54:10,-414,-14693,-3301
11:54:10,-398,-14683,-3297
11:54:10,-398,-14683,-3297
11:54:10,-398,-14683,-3297
11:54:10,-398,-14683,-3297
11:54:10,-380,-14691,-3304
11:54:10,-380,-14691,-3304
11:54:10,-380,-14691,-3304
11:54:10,-380,-14691,-3304
11:54:10,-405,-14689,-3296
11:54:10,-405,-14689,-3296
11:54:10,-405,-14689,-3296
11:54:10,-405,-14689,-3296
11:54:10,-401,-14687,-3291
11:54:10,-401,-14687,-3291
11:54:10,-401,-14687,-3291
11:54:10,-401,-14687,-3291
11:54:10,-402,-14662,-3220
11:54:10,-402,-14662,-3220
11:54:10,-402,-14662,-3220
11:54:10,-402,-14662,-3220
11:54:10,-421,-14618,-3115
11:54:10,-421,-14618,-3115
11:54:10,-421,-14618,-3115
11:54:10,-421,-14618,-3115
11:54:10,-398,-14575,-3014
11:54:10,-398,-14575,-3014
11:54:10,-398,-14575,-3014
11:54:10,-398,-14575,-3014
11:54:10,-412,-14546,-2922
11:54:10,-412,-14546,-2922
11:54:10,-412,-14546,-2922
11:54:10,-412,-14546,-2922
11:54:10,-420,-14517,-2853
11:54:10,-420,-14517,-2853
11:54:10,-420,-14517,-2853
11:54:10,-420,-14517,-2853
11:54:10,-389,-14486,-2766
11:54:10,-389,-14486,-2766
11:54:10,-389,-14486,-2766
11:54:10,-389,-14486,-2766
11:54:10,-365,-14470,-2713
11:54:10,-365,-14470,-2713
11:54:10,-365,-14470,-2713
11:54:10,-365,-14470,-2713
11:54:10,-440,-14442,-2664
11:54:10,-440,-14442,-2664
11:54:10,-440,-14442,-2664
11:54:10,-440,-14442,-2664
11:54:10,-477,-14426,-2594
11:54:10,-477,-14426,-2594
11:54:10,-477,-14426,-2594
11:54:10,-477,-14426,-2594
11:54:10,-450,-14391,-2540
11:54:10,-450,-14391,-2540
11:54:10,-450,-14391,-2540
11:54:10,-450,-14391,-2540
11:54:10,-484,-14380,-2457
11:54:10,-484,-14380,-2457
11:54:10,-484,-14380,-2457
11:54:10,-484,-14380,-2457
11:54:10,-227,-14361,-2410
11:54:10,-227,-14361,-2410
11:54:10,-227,-14361,-2410
11:54:10,-227,-14361,-2410
11:54:10,-768,-14340,-2359
11:54:10,-768,-14340,-2359
11:54:10,-768,-14340,-2359
11:54:10,-768,-14340,-2359
11:54:10,-537,-14309,-2313
11:54:10,-537,-14309,-2313
11:54:10,-537,-14309,-2313
11:54:10,-537,-14309,-2313
11:54:10,-432,-14286,-2252
11:54:10,-432,-14286,-2252
11:54:10,-432,-14286,-2252
11:54:10,-432,-14286,-2252
11:54:10,-453,-14279,-2208
11:54:10,-453,-14279,-2208
11:54:10,-453,-14279,-2208
11:54:10,-453,-14279,-2208
11:54:10,-410,-14250,-2141
11:54:10,-410,-14250,-2141
11:54:10,-410,-14250,-2141
11:54:10,-410,-14250,-2141
11:54:10,-430,-14233,-2092
11:54:10,-430,-14233,-2092
11:54:10,-430,-14233,-2092
11:54:10,-430,-14233,-2092
11:54:10,-397,-14218,-2050
11:54:10,-397,-14218,-2050
11:54:10,-397,-14218,-2050
11:54:10,-397,-14218,-2050
11:54:10,-424,-14201,-1982
11:54:10,-424,-14201,-1982
11:54:10,-424,-14201,-1982
11:54:10,-424,-14201,-1982
11:54:10,-423,-14181,-1924
11:54:10,-423,-14181,-1924
11:54:10,-423,-14181,-1924
11:54:10,-423,-14181,-1924
11:54:10,-387,-14160,-1886
11:54:10,-387,-14160,-1886
11:54:10,-387,-14160,-1886
11:54:10,-387,-14160,-1886
11:54:10,-408,-14145,-1835
11:54:10,-408,-14145,-1835
11:54:10,-408,-14145,-1835
11:54:10,-408,-14145,-1835
11:54:10,-381,-14160,-1875
11:54:10,-381,-14160,-1875
11:54:10,-381,-14160,-1875
11:54:10,-381,-14160,-1875
11:54:10,-357,-14243,-2056
11:54:10,-357,-14243,-2056
11:54:10,-357,-14243,-2056
11:54:10,-357,-14243,-2056
11:54:10,-377,-14370,-2393
11:54:10,-377,-14370,-2393
11:54:10,-377,-14370,-2393
11:54:10,-377,-14370,-2393
11:54:10,-375,-14527,-2788
11:54:10,-375,-14527,-2788
11:54:10,-375,-14527,-2788
11:54:10,-375,-14527,-2788
11:54:10,-423,-14640,-3112
11:54:10,-423,-14640,-3112
11:54:10,-423,-14640,-3112
11:54:10,-423,-14640,-3112
11:54:10,-433,-14711,-3299
11:54:10,-433,-14711,-3299
11:54:11,-433,-14711,-3299
11:54:11,-433,-14711,-3299
11:54:11,-458,-14753,-3388
11:54:11,-458,-14753,-3388
11:54:11,-458,-14753,-3388
11:54:11,-458,-14753,-3388
11:54:11,-500,-14758,-3425
11:54:11,-500,-14758,-3425
11:54:11,-500,-14758,-3425
11:54:11,-500,-14758,-3425
11:54:11,-454,-14752,-3425
11:54:11,-454,-14752,-3425
11:54:11,-454,-14752,-3425
11:54:11,-454,-14752,-3425
11:54:11,-442,-14739,-3379
11:54:11,-442,-14739,-3379
11:54:11,-442,-14739,-3379
11:54:11,-442,-14739,-3379
11:54:11,-440,-14721,-3347
11:54:11,-440,-14721,-3347
11:54:11,-440,-14721,-3347
11:54:11,-440,-14721,-3347
11:54:11,-413,-14711,-3294
11:54:11,-413,-14711,-3294
11:54:11,-413,-14711,-3294
11:54:11,-413,-14711,-3294
11:54:11,-417,-14685,-3232
11:54:11,-417,-14685,-3232
11:54:11,-417,-14685,-3232
11:54:11,-417,-14685,-3232
11:54:11,-440,-14651,-3141
11:54:11,-440,-14651,-3141
11:54:11,-440,-14651,-3141
11:54:11,-440,-14651,-3141
11:54:11,-406,-14628,-3067
11:54:11,-406,-14628,-3067
11:54:11,-406,-14628,-3067
11:54:11,-406,-14628,-3067
11:54:11,-439,-14615,-3020
11:54:11,-439,-14615,-3020
11:54:11,-439,-14615,-3020
11:54:11,-439,-14615,-3020
11:54:11,-416,-14619,-3011
11:54:11,-416,-14619,-3011
11:54:11,-416,-14619,-3011
11:54:11,-416,-14619,-3011
11:54:11,-428,-14623,-3026
11:54:11,-428,-14623,-3026
11:54:11,-428,-14623,-3026
11:54:11,-428,-14623,-3026
11:54:11,-415,-14629,-3053
11:54:11,-415,-14629,-3053
11:54:11,-415,-14629,-3053
11:54:11,-415,-14629,-3053
11:54:11,-430,-14622,-3053
11:54:11,-430,-14622,-3053
11:54:11,-430,-14622,-3053
11:54:11,-430,-14622,-3053
11:54:11,-412,-14624,-3036
11:54:11,-412,-14624,-3036
11:54:11,-412,-14624,-3036
11:54:11,-412,-14624,-3036
11:54:11,-408,-14600,-3002
11:54:11,-408,-14600,-3002
11:54:11,-408,-14600,-3002
11:54:11,-408,-14600,-3002
11:54:11,-417,-14574,-2919
11:54:11,-417,-14574,-2919
11:54:11,-417,-14574,-2919
11:54:11,-417,-14574,-2919
11:54:11,-423,-14553,-2861
11:54:11,-423,-14553,-2861
11:54:11,-423,-14553,-2861
11:54:11,-423,-14553,-2861
11:54:11,-395,-14526,-2785
11:54:11,-395,-14526,-2785
11:54:11,-395,-14526,-2785
11:54:11,-395,-14526,-2785
11:54:11,-403,-14492,-2703
11:54:11,-403,-14492,-2703
11:54:11,-403,-14492,-2703
11:54:11,-403,-14492,-2703
11:54:11,-386,-14467,-2608
11:54:11,-386,-14467,-2608
11:54:11,-386,-14467,-2608
11:54:11,-386,-14467,-2608
11:54:11,-356,-14432,-2555
11:54:11,-356,-14432,-2555
11:54:11,-356,-14432,-2555
11:54:11,-356,-14432,-2555
11:54:11,-403,-14417,-2503
11:54:11,-403,-14417,-2503
11:54:11,-403,-14417,-2503
11:54:11,-403,-14417,-2503
11:54:11,-406,-14390,-2442
11:54:11,-406,-14390,-2442
11:54:11,-406,-14390,-2442
11:54:11,-406,-14390,-2442
11:54:11,-444,-14376,-2392
11:54:11,-444,-14376,-2392
11:54:11,-444,-14376,-2392
11:54:11,-444,-14376,-2392
11:54:11,-430,-14353,-2333
11:54:11,-430,-14353,-2333
11:54:11,-430,-14353,-2333
11:54:11,-430,-14353,-2333
11:54:11,-200,-14330,-2272
11:54:11,-200,-14330,-2272
11:54:11,-200,-14330,-2272
11:54:11,-200,-14330,-2272
11:54:11,-507,-14310,-2223
11:54:11,-507,-14310,-2223
11:54:11,-507,-14310,-2223
11:54:11,-507,-14310,-2223
11:54:11,-543,-14299,-2185
11:54:11,-543,-14299,-2185
11:54:11,-543,-14299,-2185
11:54:11,-543,-14299,-2185
11:54:11,-409,-14282,-2129
11:54:11,-409,-14282,-2129
11:54:11,-409,-14282,-2129
11:54:11,-409,-14282,-2129
11:54:11,-389,-14264,-2074
11:54:11,-389,-14264,-2074
11:54:11,-389,-14264,-2074
11:54:11,-389,-14264,-2074
11:54:11,-369,-14230,-2012
11:54:11,-369,-14230,-2012
11:54:11,-369,-14230,-2012
11:54:11,-369,-14230,-2012
11:54:11,-371,-14201,-1927
11:54:11,-371,-14201,-1927
11:54:11,-371,-14201,-1927
11:54:11,-371,-14201,-1927
11:54:11,-359,-14170,-1855
11:54:11,-359,-14170,-1855
11:54:11,-359,-14170,-1855
11:54:11,-359,-14170,-1855
11:54:11,-382,-14146,-1787
11:54:11,-382,-14146,-1787
11:54:11,-382,-14146,-1787
11:54:11,-382,-14146,-1787
11:54:11,-340,-14127,-1725
11:54:11,-340,-14127,-1725
11:54:11,-340,-14127,-1725
11:54:11,-340,-14127,-1725
11:54:11,-369,-14097,-1646
11:54:11,-369,-14097,-1646
11:54:11,-369,-14097,-1646
11:54:11,-369,-14097,-1646
11:54:11,-348,-14059,-1553
11:54:11,-348,-14059,-1553
11:54:11,-348,-14059,-1553
11:54:11,-348,-14059,-1553
11:54:11,-345,-14061,-1511
11:54:11,-345,-14061,-1511
11:54:11,-345,-14061,-1511
11:54:11,-345,-14061,-1511
11:54:11,-318,-14120,-1640
11:54:11,-318,-14120,-1640
11:54:11,-318,-14120,-1640
11:54:11,-318,-14120,-1640
11:54:11,-365,-14225,-1934
11:54:11,-365,-14225,-1934
11:54:11,-365,-14225,-1934
11:54:11,-365,-14225,-1934
11:54:11,-344,-14363,-2302
11:54:11,-344,-14363,-2302
11:54:11,-344,-14363,-2302
11:54:11,-344,-14363,-2302
11:54:11,-381,-14474,-2617
11:54:11,-381,-14474,-2617
11:54:11,-381,-14474,-2617
11:54:11,-381,-14474,-2617
11:54:11,-400,-14573,-2844
11:54:11,-400,-14573,-2844
11:54:11,-400,-14573,-2844
11:54:11,-400,-14573,-2844
11:54:11,-420,-14622,-2991
11:54:11,-420,-14622,-2991
11:54:11,-420,-14622,-2991
11:54:11,-420,-14622,-2991
11:54:11,-445,-14644,-3042
11:54:11,-445,-14644,-3042
11:54:11,-445,-14644,-3042
11:54:11,-445,-14644,-3042
11:54:11,-419,-14641,-3054
11:54:11,-419,-14641,-3054
11:54:11,-419,-14641,-3054
11:54:11,-419,-14641,-3054
11:54:11,-404,-14630,-3026
11:54:11,-404,-14630,-3026
11:54:11,-404,-14630,-3026
11:54:11,-404,-14630,-3026
11:54:11,-423,-14613,-2992
11:54:11,-423,-14613,-2992
11:54:11,-423,-14613,-2992
11:54:11,-423,-14613,-2992
11:54:11,-406,-14604,-2942
11:54:12,-406,-14604,-2942
11:54:12,-406,-14604,-2942
11:54:12,-406,-14604,-2942
11:54:12,-413,-14572,-2861
11:54:12,-413,-14572,-2861
11:54:12,-413,-14572,-2861
11:54:12,-413,-14572,-2861
11:54:12,-390,-14531,-2761
11:54:12,-390,-14531,-2761
11:54:12,-390,-14531,-2761
11:54:12,-390,-14531,-2761
11:54:12,-383,-14502,-2670
11:54:12,-383,-14502,-2670
11:54:12,-383,-14502,-2670
11:54:12,-383,-14502,-2670
11:54:12,-383,-14485,-2630
11:54:12,-383,-14485,-2630
11:54:12,-383,-14485,-2630
11:54:12,-383,-14485,-2630
11:54:12,-383,-14493,-2636
11:54:12,-383,-14493,-2636
11:54:12,-383,-14493,-2636
11:54:12,-383,-14493,-2636
11:54:12,-409,-14498,-2658
11:54:12,-409,-14498,-2658
11:54:12,-409,-14498,-2658
11:54:12,-409,-14498,-2658
11:54:12,-383,-14502,-2685
11:54:12,-383,-14502,-2685
11:54:12,-383,-14502,-2685
11:54:12,-383,-14502,-2685
11:54:12,-373,-14516,-2706
11:54:12,-373,-14516,-2706
11:54:12,-373,-14516,-2706
11:54:12,-373,-14516,-2706
11:54:12,-381,-14509,-2686
11:54:12,-381,-14509,-2686
11:54:12,-381,-14509,-2686
11:54:12,-381,-14509,-2686
11:54:12,-378,-14480,-2653
11:54:12,-378,-14480,-2653
11:54:12,-378,-14480,-2653
11:54:12,-378,-14480,-2653
11:54:12,-394,-14465,-2594
11:54:12,-394,-14465,-2594
11:54:12,-394,-14465,-2594
11:54:12,-394,-14465,-2594
11:54:12,-385,-14436,-2524
11:54:12,-385,-14436,-2524
11:54:12,-385,-14436,-2524
11:54:12,-385,-14436,-2524
11:54:12,-367,-14418,-2454
11:54:12,-367,-14418,-2454
11:54:12,-367,-14418,-2454
11:54:12,-367,-14418,-2454
11:54:12,-365,-14377,-2375
11:54:12,-365,-14377,-2375
11:54:12,-365,-14377,-2375
11:54:12,-365,-14377,-2375
11:54:12,-388,-14354,-2307
11:54:12,-388,-14354,-2307
11:54:12,-388,-14354,-2307
11:54:12,-388,-14354,-2307
11:54:12,-410,-14315,-2225
11:54:12,-410,-14315,-2225
11:54:12,-410,-14315,-2225
11:54:12,-410,-14315,-2225
11:54:12,-389,-14303,-2152
11:54:12,-389,-14303,-2152
11:54:12,-389,-14303,-2152
11:54:12,-389,-14303,-2152
11:54:12,-425,-14271,-2091
11:54:12,-425,-14271,-2091
11:54:12,-425,-14271,-2091
11:54:12,-425,-14271,-2091
11:54:12,-209,-14249,-2037
11:54:12,-209,-14249,-2037
11:54:12,-209,-14249,-2037
11:54:12,-209,-14249,-2037
11:54:12,-515,-14241,-1987
11:54:12,-515,-14241,-1987
11:54:12,-515,-14241,-1987
11:54:12,-515,-14241,-1987
11:54:12,-554,-14225,-1964
11:54:12,-554,-14225,-1964
11:54:12,-554,-14225,-1964
11:54:12,-554,-14225,-1964
11:54:12,-405,-14214,-1937
11:54:12,-405,-14214,-1937
11:54:12,-405,-14214,-1937
11:54:12,-405,-14214,-1937
11:54:12,-359,-14200,-1883
11:54:12,-359,-14200,-1883
11:54:12,-359,-14200,-1883
11:54:12,-359,-14200,-1883
11:54:12,-406,-14182,-1840
11:54:12,-406,-14182,-1840
11:54:12,-406,-14182,-1840
11:54:12,-406,-14182,-1840
11:54:12,-393,-14154,-1771
11:54:12,-393,-14154,-1771
11:54:12,-393,-14154,-1771
11:54:12,-393,-14154,-1771
11:54:12,-355,-14140,-1727
11:54:12,-355,-14140,-1727
11:54:12,-355,-14140,-1727
11:54:12,-355,-14140,-1727
11:54:12,-367,-14120,-1677
11:54:12,-367,-14120,-1677
11:54:12,-367,-14120,-1677
11:54:12,-367,-14120,-1677
11:54:12,-361,-14105,-1638
11:54:12,-361,-14105,-1638
11:54:12,-361,-14105,-1638
11:54:12,-361,-14105,-1638
11:54:12,-365,-14089,-1598
11:54:12,-365,-14089,-1598
11:54:12,-365,-14089,-1598
11:54:12,-365,-14089,-1598
11:54:12,-341,-14079,-1559
11:54:12,-341,-14079,-1559
11:54:12,-341,-14079,-1559
11:54:12,-341,-14079,-1559
11:54:12,-366,-14085,-1568
11:54:12,-366,-14085,-1568
11:54:12,-366,-14085,-1568
11:54:12,-366,-14085,-1568
11:54:12,-294,-14137,-1697
11:54:12,-294,-14137,-1697
11:54:12,-294,-14137,-1697
11:54:12,-294,-14137,-1697
11:54:12,-327,-14249,-1952
11:54:12,-327,-14249,-1952
11:54:12,-327,-14249,-1952
11:54:12,-327,-14249,-1952
11:54:12,-334,-14386,-2339
11:54:12,-334,-14386,-2339
11:54:12,-334,-14386,-2339
11:54:12,-334,-14386,-2339
11:54:12,-362,-14531,-2706
11:54:12,-362,-14531,-2706
11:54:12,-362,-14531,-2706
11:54:12,-362,-14531,-2706
11:54:12,-432,-14635,-3009
11:54:12,-432,-14635,-3009
11:54:12,-432,-14635,-3009
11:54:12,-432,-14635,-3009
11:54:12,-419,-14711,-3195
11:54:12,-419,-14711,-3195
11:54:12,-419,-14711,-3195
11:54:12,-419,-14711,-3195
11:54:12,-384,-14754,-3309
11:54:12,-384,-14754,-3309
11:54:12,-384,-14754,-3309
11:54:12,-384,-14754,-3309
11:54:12,-468,-14759,-3349
11:54:12,-468,-14759,-3349
11:54:12,-468,-14759,-3349
11:54:12,-468,-14759,-3349
11:54:12,-424,-14770,-3352
11:54:12,-424,-14770,-3352
11:54:12,-424,-14770,-3352
11:54:12,-424,-14770,-3352
11:54:12,-431,-14733,-3295
11:54:12,-431,-14733,-3295
11:54:12,-431,-14733,-3295
11:54:12,-431,-14733,-3295
11:54:12,-380,-14710,-3210
11:54:12,-380,-14710,-3210
11:54:12,-380,-14710,-3210
11:54:12,-380,-14710,-3210
11:54:12,-400,-14660,-3086
11:54:12,-400,-14660,-3086
11:54:12,-400,-14660,-3086
11:54:12,-400,-14660,-3086
11:54:12,-427,-14626,-2981
11:54:12,-427,-14626,-2981
11:54:12,-427,-14626,-2981
11:54:12,-427,-14626,-2981
11:54:12,-392,-14599,-2926
11:54:12,-392,-14599,-2926
11:54:12,-392,-14599,-2926
11:54:12,-392,-14599,-2926
11:54:12,-411,-14617,-2932
11:54:12,-411,-14617,-2932
11:54:12,-411,-14617,-2932
11:54:12,-411,-14617,-2932
11:54:12,-419,-14642,-3000
11:54:12,-419,-14642,-3000
11:54:12,-419,-14642,-3000
11:54:12,-419,-14642,-3000
11:54:12,-398,-14676,-3102
11:54:12,-398,-14676,-3102
11:54:12,-398,-14676,-3102
11:54:12,-398,-14676,-3102
11:54:12,-406,-14713,-3220
11:54:12,-406,-14713,-3220
11:54:12,-406,-14713,-3220
11:54:12,-406,-14713,-3220
11:54:12,-403,-14766,-3339
11:54:13,-403,-14766,-3339
11:54:13,-403,-14766,-3339
11:54:13,-403,-14766,-3339
11:54:13,-383,-14802,-3459
11:54:13,-383,-14802,-3459
11:54:13,-383,-14802,-3459
11:54:13,-383,-14802,-3459
11:54:13,-387,-14839,-3561
11:54:13,-387,-14839,-3561
11:54:13,-387,-14839,-3561
11:54:13,-387,-14839,-3561
11:54:13,-334,-14899,-3689
11:54:13,-334,-14899,-3689
11:54:13,-334,-14899,-3689
11:54:13,-334,-14899,-3689
11:54:13,-393,-14989,-3907
11:54:13,-393,-14989,-3907
11:54:13,-393,-14989,-3907
11:54:13,-393,-14989,-3907
11:54:13,-373,-15199,-4337
11:54:13,-373,-15199,-4337
11:54:13,-373,-15199,-4337
11:54:13,-373,-15199,-4337
11:54:13,-428,-15548,-5092
11:54:13,-428,-15548,-5092
11:54:13,-428,-15548,-5092
11:54:13,-428,-15548,-5092
11:54:13,-407,-15965,-6013
11:54:13,-407,-15965,-6013
11:54:13,-407,-15965,-6013
11:54:13,-407,-15965,-6013
11:54:13,-356,-16414,-6918
